IBGE,MUNICIPIO,UF,PERIODO,UNIDADE,VALOR,LIRAa,LIA,ARMAD,TP_ARMAD, IIP_AE , IB_AE , ESTR_IIP_ME09 , PERC_IIP_ME09 , ESTR_IIP_MAI1MEI39 , PERC_IIP_MAI1MEI39 , ESTR_IIP_MAI4 , PERC_IIP_MAI4 , A1_VAL , A1_PERC , A2_VAL , A2_PERC , B_VAL , B_PERC , C_VAL , C_PERC , D1_VAL , D1_PERC , D2_VAL , D2_PERC , E_VAL , E_PERC , IIP_AA , IB_AA , dep_agua_val , dep_agua_perc ,dep_dom_val,dep_dom_perc,lixo_val,lixo_perc
261040,Parnamirim,PE,44105.25,TRIMESTRE,1,1,2,2,lira,0.70,1.70,1.00,50.00,1.00,50.00,0.00,0.00,0.00,0.00,4.00,57.10,3.00,42.90,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.00,57.10,3.00,42.90,0.00,0.00
261050,Passira,PE,44105.25,TRIMESTRE,1,1,2,2,lira,1.60,1.60,2.00,66.67,1.00,33.33,0.00,0.00,0.00,0.00,7.00,53.80,1.00,7.70,5.00,38.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.00,53.80,6.00,46.20,0.00,0.00
261060,Paudalho,PE,De 06 a 10 de jan de 2020,TRIMESTRE,1,1,2,2,lira,2.40,2.40,2.00,25.00,5.00,62.50,1.00,12.50,0.00,0.00,30.00,73.20,3.00,7.30,8.00,19.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,30.00,73.20,11.00,26.80,0.00,0.00
261070,Paulista,PE,27 a 31 de janeiro 2020,TRIMESTRE,1,1,2,2,lira,1.10,1.20,15.00,68.18,6.00,27.27,1.00,4.55,7.00,10.10,57.00,82.60,4.00,5.80,1.00,1.40,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,64.00,92.70,5.00,7.20,0.00,0.00
261080,Pedra,PE,02 a 06 DE JAN. DE 2020,TRIMESTRE,1,1,2,2,lira,3.60,4.50,0.00,0.00,1.00,50.00,1.00,50.00,0.00,0.00,8.00,42.10,11.00,57.90,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.00,42.10,11.00,57.90,0.00,0.00
261090,Pesqueira,PE,06/01 a 10/01/2020,TRIMESTRE,1,1,2,2,lira,1.30,1.30,1.00,33.33,2.00,66.67,0.00,0.00,0.00,0.00,13.00,72.20,3.00,16.70,2.00,11.10,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.00,72.20,5.00,27.80,0.00,0.00
261100,Petrolandia,PE,44105.25,TRIMESTRE,1,1,2,2,lira,4.70,4.70,0.00,0.00,1.00,25.00,3.00,75.00,0.00,0.00,17.00,70.80,5.00,20.80,2.00,8.30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,17.00,70.80,7.00,29.10,0.00,0.00
261110,Petrolina,PE,44105.25,TRIMESTRE,1,1,2,2,lira,1.00,1.00,9.00,60.00,6.00,40.00,0.00,0.00,0.00,0.00,44.00,71.00,10.00,16.10,2.00,3.20,2.00,3.20,4.00,6.50,0.00,0.00,0.00,0.00,44.00,71.00,12.00,19.30,6.00,9.70
261120,Pocao,PE,06 A 10 DE JANEIRO 2020,TRIMESTRE,1,1,2,2,lira,3.00,3.00,0.00,0.00,1.00,50.00,1.00,50.00,0.00,0.00,13.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.00,100.00,0.00,0.00,0.00,0.00
261130,Pombos,PE,44105.25,TRIMESTRE,1,1,2,2,lira,1.00,1.00,2.00,66.67,1.00,33.33,0.00,0.00,0.00,0.00,7.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.00,100.00,0.00,0.00,0.00,0.00
261140,Primavera,PE,06 a 10 de janeiro 2020,TRIMESTRE,1,1,2,2,lira,0.60,0.60,1.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,100.00,0.00,0.00,0.00,0.00
261150,Quipapa,PE,06 a 10 de janeiro de 20,TRIMESTRE,1,1,2,2,lira,0.60,0.60,1.00,50.00,1.00,50.00,0.00,0.00,0.00,0.00,2.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,100.00,0.00,0.00,0.00,0.00
261153,Quixaba,PE,08/01/2010 06:00,TRIMESTRE,1,1,2,2,lira,2.70,2.70,0.00,0.00,1.00,100.00,0.00,0.00,3.00,50.00,3.00,50.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.00,100.00,0.00,0.00,0.00,0.00
261160,Recife,PE,44044.25,TRIMESTRE,1,1,2,2,lira,1.40,1.50,42.00,49.41,39.00,45.88,4.00,4.71,5.00,1.50,296.00,86.50,26.00,7.60,4.00,1.20,1.00,0.30,9.00,2.60,1.00,0.30,0.00,0.00,301.00,88.00,31.00,9.10,10.00,2.90
261170,Riacho das Almas,PE,06 A 10 DE JANEIRO 2020,TRIMESTRE,1,1,2,2,lira,4.10,4.10,0.00,0.00,1.00,50.00,1.00,50.00,0.00,0.00,5.00,31.30,11.00,68.80,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.00,31.30,11.00,68.80,0.00,0.00
261180,Ribeirao,PE,44013.25,TRIMESTRE,1,1,2,2,lira,0.20,0.30,3.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,100.00,0.00,0.00,0.00,0.00
261190,Rio Formoso,PE,06 a 10/01 janeiro,TRIMESTRE,1,1,2,2,lira,0.20,0.20,2.00,100.00,0.00,0.00,0.00,0.00,1.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,100.00,0.00,0.00,0.00,0.00
261200,Saire,PE,06 A 10 DE JANEIRO 2020,TRIMESTRE,1,1,2,2,lira,3.10,4.30,0.00,0.00,1.00,100.00,0.00,0.00,0.00,0.00,4.00,57.10,0.00,0.00,3.00,42.90,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.00,57.10,3.00,42.90,0.00,0.00
261220,Salgueiro,PE,30/12/2019-02.03/01/2020,TRIMESTRE,1,1,2,2,lira,2.00,2.40,0.00,0.00,4.00,100.00,0.00,0.00,0.00,0.00,24.00,88.90,3.00,11.10,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,24.00,88.90,3.00,11.10,0.00,0.00
261230,Saloa,PE,06 a 10/01/2020 1º ciclo,TRIMESTRE,1,1,2,2,lira,5.50,5.50,0.00,0.00,0.00,0.00,1.00,100.00,0.00,0.00,9.00,69.20,0.00,0.00,4.00,30.80,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.00,69.20,4.00,30.80,0.00,0.00
261240,Sanharo,PE,44105.25,TRIMESTRE,1,1,2,2,lira,1.10,1.40,1.00,50.00,1.00,50.00,0.00,0.00,1.00,16.70,5.00,83.30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.00,100.00,0.00,0.00,0.00,0.00
261245,Santa Cruz,PE,De 06 a 08/01/2020,TRIMESTRE,1,1,2,2,lira,3.50,3.50,0.00,0.00,1.00,100.00,0.00,0.00,1.00,14.30,6.00,85.70,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.00,100.00,0.00,0.00,0.00,0.00
261247,Santa Cruz da Baixa Verde,PE,10/01/2020 06:00,TRIMESTRE,1,1,2,2,lira,3.20,4.10,0.00,0.00,1.00,100.00,0.00,0.00,0.00,0.00,8.00,88.90,1.00,11.10,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.00,88.90,1.00,11.10,0.00,0.00
261250,Santa Cruz do Capibaribe,PE,06 a 10 de Janeiro 2020,TRIMESTRE,1,1,2,2,lira,6.80,6.80,0.00,0.00,1.00,20.00,4.00,80.00,3.00,2.50,110.00,90.20,8.00,6.60,1.00,0.80,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,113.00,92.70,9.00,7.40,0.00,0.00
261255,Santa Filomena,PE,06/01 a 10/01/2020,TRIMESTRE,1,1,2,2,lira,1.10,2.10,0.00,0.00,1.00,100.00,0.00,0.00,0.00,0.00,4.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.00,100.00,0.00,0.00,0.00,0.00
261260,Santa Maria da Boa Vista,PE,44044.25,TRIMESTRE,1,1,2,2,lira,0.50,0.70,1.00,50.00,1.00,50.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,66.70,0.00,0.00,1.00,33.30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,66.70,1.00,33.30
261270,Santa Maria do Cambuca,PE,06/01/2020 a 10/01/2020,TRIMESTRE,1,1,2,2,lira,4.30,4.30,0.00,0.00,0.00,0.00,1.00,100.00,0.00,0.00,10.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.00,100.00,0.00,0.00,0.00,0.00
261280,Santa Terezinha,PE,44044.25,TRIMESTRE,1,1,2,2,lira,0.80,0.80,1.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,100.00,0.00,0.00,0.00,0.00
261290,Sao Benedito do Sul,PE,6 a 10 de janeiro de 2020,TRIMESTRE,1,1,2,2,lira,0.00,0.00,1.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
261300,Sao Bento do Una,PE,06 a 10 de janeiro 2020,TRIMESTRE,1,1,2,2,lira,6.90,7.30,0.00,0.00,0.00,0.00,2.00,100.00,0.00,0.00,53.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,53.00,100.00,0.00,0.00,0.00,0.00
261310,Sao Caitano,PE,06 a 10 de janeiro 2020,TRIMESTRE,1,1,2,2,lira,2.00,2.00,1.00,33.33,2.00,66.67,0.00,0.00,0.00,0.00,19.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,19.00,100.00,0.00,0.00,0.00,0.00
261320,Sao Joao,PE,07 a 08/01/2020 1º ciclo,TRIMESTRE,1,1,2,2,lira,5.50,5.50,0.00,0.00,0.00,0.00,1.00,100.00,0.00,0.00,8.00,57.10,1.00,7.10,5.00,35.70,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.00,57.10,6.00,42.80,0.00,0.00
261330,Sao Joaquim do Monte,PE,06 a 10/01 de 2020,TRIMESTRE,1,1,2,2,lira,7.30,7.60,0.00,0.00,1.00,33.33,2.00,66.67,0.00,0.00,43.00,87.80,6.00,12.20,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,43.00,87.80,6.00,12.20,0.00,0.00
261340,Sao Jose da Coroa Grande,PE,44105.25,TRIMESTRE,1,1,2,2,lira,0.00,0.00,2.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
261350,Sao Jose do Belmonte,PE,06/01 a 10/01/2020,TRIMESTRE,1,1,2,2,lira,1.00,1.10,2.00,66.67,1.00,33.33,0.00,0.00,0.00,0.00,7.00,87.50,1.00,12.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.00,87.50,1.00,12.50,0.00,0.00
261360,Sao Jose do Egito,PE,6 a 8 de janeiro de 2020,TRIMESTRE,1,1,2,2,lira,2.80,3.00,0.00,0.00,2.00,66.67,1.00,33.33,0.00,0.00,11.00,73.30,0.00,0.00,4.00,26.70,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11.00,73.30,4.00,26.70,0.00,0.00
261370,Sao Lourenco da Mata,PE,06/01/2020 A 10/01/2020,TRIMESTRE,1,1,2,2,lira,4.20,5.00,1.00,16.67,1.00,16.67,4.00,66.67,7.00,6.00,105.00,90.50,4.00,3.40,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.30,0.30,112.00,96.50,4.00,3.40,0.00,0.00
261380,Sao Vicente Ferrer,PE,06/01/2020 a 10/01/2020,TRIMESTRE,1,1,2,2,lira,0.80,0.80,1.00,50.00,1.00,50.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,33.30,2.00,66.70,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,100.00,0.00,0.00
261390,Serra Talhada,PE,06/01 a 10/01/2020,TRIMESTRE,1,1,2,2,lira,8.10,9.10,0.00,0.00,0.00,0.00,4.00,100.00,9.00,5.80,137.00,88.40,9.00,5.80,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,146.00,94.20,9.00,5.80,0.00,0.00
261400,Serrita,PE,44105.25,TRIMESTRE,1,1,2,2,lira,1.80,1.80,0.00,0.00,1.00,100.00,0.00,0.00,0.00,0.00,4.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.00,100.00,0.00,0.00,0.00,0.00
261410,Sertania,PE,06 a 10/012020,TRIMESTRE,1,1,2,2,lira,6.60,8.80,0.00,0.00,0.00,0.00,4.00,100.00,0.00,0.00,41.00,69.50,10.00,16.90,8.00,13.60,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,41.00,69.50,18.00,30.50,0.00,0.00
261420,Sirinhaem,PE,06 A 10 JANEIRO 2020,TRIMESTRE,1,1,2,2,lira,0.20,0.20,3.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,100.00
261450,Surubim,PE,06/01 a 10/01 de 2020,TRIMESTRE,1,1,2,2,lira,13.50,19.30,0.00,0.00,1.00,14.29,6.00,85.71,0.00,0.00,171.00,85.10,21.00,10.40,9.00,4.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,171.00,85.10,30.00,14.90,0.00,0.00
261460,Tabira,PE,06/01/2020 a 08/01/2020,TRIMESTRE,1,1,2,2,lira,5.40,5.40,1.00,50.00,0.00,0.00,1.00,50.00,0.00,0.00,29.00,93.50,2.00,6.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,29.00,93.50,2.00,6.50,0.00,0.00
261470,Tacaimbo,PE,06 A 10 DE JANEIRO 2020,TRIMESTRE,1,1,2,2,lira,0.30,0.30,2.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,100.00,0.00,0.00,0.00,0.00
261480,Tacaratu,PE,44105.25,TRIMESTRE,1,1,2,2,lira,2.80,5.60,1.00,50.00,0.00,0.00,1.00,50.00,1.00,4.20,22.00,91.70,1.00,4.20,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,23.00,95.90,1.00,4.20,0.00,0.00
261485,Tamandare,PE,06 a 10 de Janeiro 2020,TRIMESTRE,1,1,2,2,lira,1.00,1.00,0.00,0.00,1.00,100.00,0.00,0.00,1.00,25.00,2.00,50.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,25.00,0.00,0.00,0.00,0.00,3.00,75.00,0.00,0.00,1.00,25.00
261500,Taquaritinga do Norte,PE,06 a 10 de janeiro 2020,TRIMESTRE,1,1,2,2,lira,10.00,10.00,0.00,0.00,0.00,0.00,2.00,100.00,0.00,0.00,16.00,80.00,3.00,15.00,1.00,5.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,16.00,80.00,4.00,20.00,0.00,0.00
261520,Terra Nova,PE,44105.25,TRIMESTRE,1,1,2,2,lira,0.00,0.00,1.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
261530,Timbauba,PE,06 a 10 janeiro 2020,TRIMESTRE,1,1,2,2,lira,1.90,1.90,2.00,40.00,3.00,60.00,0.00,0.00,0.00,0.00,21.00,95.50,1.00,4.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,21.00,95.50,1.00,4.50,0.00,0.00
261540,Toritama,PE,06 A 10 DE JANEIRO 2020,TRIMESTRE,1,1,2,2,lira,3.20,3.20,0.00,0.00,2.00,66.67,1.00,33.33,0.00,0.00,28.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,28.00,100.00,0.00,0.00,0.00,0.00
261550,Tracunhaem,PE,06/01/2020  a  10/01/2020,TRIMESTRE,1,1,2,2,lira,0.00,0.00,2.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
261560,Trindade,PE,06/01/2020 A 10/01/2020,TRIMESTRE,1,1,2,2,lira,2.70,3.50,0.00,0.00,3.00,100.00,0.00,0.00,7.00,25.00,18.00,64.30,2.00,7.10,1.00,3.60,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,25.00,89.30,3.00,10.70,0.00,0.00
261570,Triunfo,PE,06/01 a 09/01/20,TRIMESTRE,1,1,2,2,lira,2.30,2.30,0.00,0.00,2.00,100.00,0.00,0.00,1.00,9.10,8.00,72.70,2.00,18.20,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.00,81.80,2.00,18.20,0.00,0.00
261580,Tupanatinga,PE,06/01 A 10/01/2020,TRIMESTRE,1,1,2,2,lira,3.60,3.60,0.00,0.00,1.00,50.00,1.00,50.00,0.00,0.00,10.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.00,100.00,0.00,0.00,0.00,0.00
261590,Tuparetama,PE,08/01/2020 06:00,TRIMESTRE,1,1,2,2,lira,2.50,2.70,0.00,0.00,2.00,100.00,0.00,0.00,0.00,0.00,11.00,91.70,1.00,8.30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11.00,91.70,1.00,8.30,0.00,0.00
261600,Venturosa,PE,06 a 10 de janeiro/20,TRIMESTRE,1,1,2,2,lira,5.40,13.30,0.00,0.00,0.00,0.00,2.00,100.00,0.00,0.00,44.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,44.00,100.00,0.00,0.00,0.00,0.00
261620,Vertentes,PE,06/01 a 10/01/2020,TRIMESTRE,1,1,2,2,lira,0.40,0.40,3.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,100.00,0.00,0.00,0.00,0.00
261630,Vicencia,PE,06\01\2020 a 10\01\2020,TRIMESTRE,1,1,2,2,lira,1.10,1.40,2.00,40.00,3.00,60.00,0.00,0.00,0.00,0.00,13.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.00,100.00,0.00,0.00,0.00,0.00
261640,Vitoria de Santo Antao,PE,44105.25,TRIMESTRE,1,1,2,2,lira,0.70,1.00,4.00,50.00,2.00,25.00,2.00,25.00,3.00,10.70,25.00,89.30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,28.00,100.00,0.00,0.00,0.00,0.00
261650,Xexeu,PE,06 a 10/01 de 2020,TRIMESTRE,1,1,2,2,lira,2.10,2.10,0.00,0.00,2.00,100.00,0.00,0.00,2.00,25.00,5.00,62.50,1.00,12.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,7.00,87.50,1.00,12.50,0.00,0.00
260180,Betania,PE,06/01 a 10/01/2020,TRIMESTRE,1,2,1,2,lira,1.20,1.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.00,80.00,1.00,20.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.00,80.00,1.00,20.00,0.00,0.00
260340,Calumbi,PE,44105.25,TRIMESTRE,1,2,1,2,lira,5.30,5.60,0.00,0.00,0.00,0.00,0.00,0.00,2.00,10.50,15.00,78.90,2.00,10.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,17.00,89.40,2.00,10.50,0.00,0.00
260392,Carnaubeira da Penha,PE,06/01 A 10/01/2020,TRIMESTRE,1,2,1,2,lira,0.80,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,25.00,3.00,75.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,25.00,3.00,75.00,0.00,0.00
260415,Casinhas,PE,44105.25,TRIMESTRE,1,2,1,2,lira,2.30,3.30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,20.00,5.00,50.00,3.00,30.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,20.00,8.00,80.00,0.00,0.00
260630,Granito,PE,10/01/2020 06:00,TRIMESTRE,1,2,1,2,lira,9.40,10.20,0.00,0.00,0.00,0.00,0.00,0.00,1.00,2.60,38.00,97.40,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,39.00,100.00,0.00,0.00,0.00,0.00
260710,Ingazeira,PE,06/01/2020 a 10/01/2020,TRIMESTRE,1,2,1,2,lira,4.50,5.10,0.00,0.00,0.00,0.00,0.00,0.00,1.00,5.30,18.00,94.70,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,19.00,100.00,0.00,0.00,0.00,0.00
260740,Itacuruba,PE,DE 06 A 10/01/2020,TRIMESTRE,1,2,1,2,lira,0.50,0.50,0.00,0.00,0.00,0.00,0.00,0.00,1.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,100.00,0.00,0.00,0.00,0.00
261030,Paranatama,PE,06 a 10/01/2020 1º ciclo,TRIMESTRE,1,2,1,2,lira,4.10,4.10,0.00,0.00,0.00,0.00,0.00,0.00,1.00,7.10,13.00,92.90,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,14.00,100.00,0.00,0.00,0.00,0.00
261210,Salgadinho,PE,06/01 ate 17/01/2020,TRIMESTRE,1,2,1,2,lira,4.70,5.80,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,20.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,20.00,100.00,0.00,0.00,0.00,0.00
261440,Solidao,PE,02 a 03 e 06 a 09/01/2020,TRIMESTRE,1,2,1,2,lira,1.50,1.50,0.00,0.00,0.00,0.00,0.00,0.00,2.00,28.60,5.00,71.40,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.00,100.00,0.00,0.00,0.00,0.00
261510,Terezinha,PE,06 a 13/01/2020 1º ciclo,TRIMESTRE,1,2,1,2,lira,7.90,8.20,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,27.00,90.00,0.00,0.00,3.00,10.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,27.00,90.00,3.00,10.00,0.00,0.00
261610,Verdejante,PE,06a10/01/2020,TRIMESTRE,1,2,1,2,lira,0.80,0.80,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,66.70,1.00,33.30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,66.70,1.00,33.30,0.00,0.00
261618,Vertente do Lerio,PE,06/01/2020 a 10/01/2020,TRIMESTRE,1,2,1,2,lira,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
250010,agua Branca ,PB,06 a 09 de Janeiro 2020,TRIMESTRE,1,1,2,2,lira,1.70,1.70,0.00,0.00,1.00,100.00,0.00,0.00,0.00,0.00,4.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.00,100.00,0.00,0.00,0.00,0.00
250030,Alagoa Grande,PB,06 a 10 de Janeiro 2020,TRIMESTRE,1,1,2,2,lira,2.80,2.80,0.00,0.00,1.00,100.00,0.00,0.00,0.00,0.00,10.00,83.30,1.00,8.30,1.00,8.30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.00,83.30,2.00,16.60,0.00,0.00
250040,Alagoa Nova,PB,06 a 10 de Janeiro 2020,TRIMESTRE,1,1,2,2,lira,17.10,22.90,0.00,0.00,0.00,0.00,1.00,100.00,0.00,0.00,49.00,77.80,14.00,22.20,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.10,0.00,49.00,77.80,14.00,22.20,0.00,0.00
250050,Alagoinha,PB,06 a 10 de Janeiro 2020,TRIMESTRE,1,1,2,2,lira,1.20,1.20,0.00,0.00,1.00,100.00,0.00,0.00,0.00,0.00,3.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,100.00,0.00,0.00,0.00,0.00
250060,Alhandra,PB,06 a 10 de Janeiro 2020,TRIMESTRE,1,1,2,2,lira,1.00,1.00,0.00,0.00,1.00,100.00,0.00,0.00,0.00,0.00,1.00,25.00,1.00,25.00,0.00,0.00,1.00,25.00,1.00,25.00,0.00,0.00,0.00,0.00,1.00,25.00,1.00,25.00,2.00,50.00
250077,Aparecida,PB,06 a 10 de Janeiro 2020,TRIMESTRE,1,1,2,2,lira,0.40,0.40,1.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,100.00,0.00,0.00,0.00,0.00
250080,Aracagi,PB,06 a 10 de Janeiro 2020,TRIMESTRE,1,1,2,2,lira,0.40,0.40,1.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,100.00,0.00,0.00,0.00,0.00
250090,Arara,PB,06 a 10 de Janeiro 2020,TRIMESTRE,1,1,2,2,lira,0.00,0.00,1.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
